Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity Sold,Cost Price,Sales,Profit,Payment Mode,Delivery Status,Shipment Mode,Discount,Return Status,Auto Reorder,Reorder Quantity
ORD1125,05-03-2025,28-06-2025,CUST725,David Smith,Corporate,PROD7793,Bookshelf,Office Supplies,South,Karnataka,Bangalore,32,15320.34,20227.68,4907.34,Credit Card,Cancelled,Second Class,12,Returned,No,12
ORD1126,03-09-2024,23-07-2024,CUST538,Sophia Smith,Corporate,PROD2272,Printer,Furniture,East,Punjab,Delhi,18,19344.32,23938.32,4594.0,Debit Card,Delivered,Second Class,18,No Return,Yes,7
ORD1127,08-06-2024,30-06-2024,CUST318,John Johnson,Corporate,PROD1933,Desk,Technology,South,Punjab,Amritsar,24,12720.27,18475.24,5754.97,UPI,Cancelled,First Class,21,No Return,Yes,48
ORD1128,17-01-2024,05-07-2025,CUST198,Amy Dunn,Consumer,PROD7707,Calculator,Office Supplies,North,UP,Mumbai,25,5964.52,9884.4,3919.88,Cash,Cancelled,Second Class,13,Returned,Yes,16
ORD1129,18-06-2024,30-03-2024,CUST525,Emma Green,Consumer,PROD5561,Chair,Technology,South,Delhi,Chennai,7,3876.69,5546.76,1670.07,Credit Card,Cancelled,Same Day,0,No Return,Yes,33
ORD1130,28-10-2024,13-02-2024,CUST232,John Brown,Consumer,PROD6442,Chair,Office Supplies,North,Maharashtra,Bangalore,12,14770.66,23887.98,9117.32,Credit Card,Delivered,Same Day,26,Returned,No,13
ORD1131,18-06-2025,26-10-2024,CUST293,Emma Dunn,Consumer,PROD6088,Bookshelf,Technology,North,Tamil Nadu,Amritsar,19,10576.48,16372.16,5795.68,Debit Card,Cancelled,First Class,9,Returned,No,9
ORD1132,21-06-2025,14-01-2025,CUST757,Emma Green,Corporate,PROD8617,Calculator,Furniture,West,Karnataka,Chennai,7,7738.93,11895.38,4156.45,Net Banking,Pending,Standard Class,23,No Return,No,17
ORD1133,19-03-2024,03-01-2025,CUST189,Chris Dunn,Home Office,PROD6039,Laptop,Furniture,North,Karnataka,Bangalore,46,14849.32,23164.45,8315.13,Debit Card,Delivered,First Class,11,No Return,Yes,26
ORD1134,18-03-2025,03-11-2024,CUST727,Monica Green,Corporate,PROD4262,Chair,Furniture,West,Tamil Nadu,Delhi,39,17028.16,21260.87,4232.71,Cash,Cancelled,Same Day,27,Returned,No,18
ORD1135,22-11-2025,29-01-2024,CUST992,John Green,Corporate,PROD6144,Bookshelf,Office Supplies,East,Karnataka,Mumbai,27,7628.52,9621.05,1992.53,UPI,Pending,Second Class,3,Returned,Yes,22
ORD1136,16-10-2025,01-02-2024,CUST227,Amy Dunn,Home Office,PROD8328,Pen Set,Technology,West,Maharashtra,Amritsar,49,17067.87,29653.74,12585.87,Cash,Cancelled,Standard Class,24,Returned,Yes,2
ORD1137,04-10-2024,14-09-2025,CUST779,Chris Lee,Consumer,PROD8387,Pen Set,Office Supplies,East,Delhi,Chennai,24,15163.79,23294.31,8130.52,Credit Card,Delivered,Same Day,25,No Return,No,43
ORD1138,08-11-2025,09-05-2025,CUST715,Sophia Johnson,Home Office,PROD2028,Laptop,Technology,North,UP,Lucknow,30,19285.97,25612.46,6326.49,Debit Card,Pending,Same Day,13,Returned,Yes,30
ORD1139,09-03-2025,05-06-2025,CUST143,John Johnson,Home Office,PROD8411,Chair,Furniture,East,UP,Chennai,27,19397.3,23867.39,4470.09,Debit Card,Delivered,Same Day,12,Returned,Yes,15
ORD1140,16-09-2025,20-10-2025,CUST111,Emma Dunn,Consumer,PROD9473,Calculator,Technology,South,UP,Lucknow,48,15212.48,22408.88,7196.4,Debit Card,Pending,Second Class,8,No Return,No,24
ORD1141,21-06-2024,03-03-2024,CUST132,Amy Lee,Corporate,PROD4836,Laptop,Furniture,North,Tamil Nadu,Chennai,10,13079.22,21334.01,8254.79,Cash,Pending,Second Class,4,No Return,Yes,31
ORD1142,08-11-2024,19-02-2025,CUST825,Amy Dunn,Home Office,PROD4735,Pen Set,Furniture,West,Maharashtra,Lucknow,12,6801.82,11355.91,4554.09,Net Banking,Cancelled,Standard Class,2,Returned,Yes,41
ORD1143,18-12-2025,03-01-2025,CUST617,Sophia Johnson,Home Office,PROD2320,Calculator,Office Supplies,East,Karnataka,Delhi,10,4111.49,5276.07,1164.58,UPI,Cancelled,Standard Class,27,No Return,Yes,7
ORD1144,06-05-2024,19-11-2024,CUST884,John Dunn,Consumer,PROD1635,Calculator,Technology,West,Tamil Nadu,Mumbai,47,16544.93,18584.0,2039.07,Credit Card,Delivered,Same Day,17,No Return,Yes,45
ORD1145,07-02-2025,06-02-2024,CUST319,David Green,Consumer,PROD2079,Calculator,Office Supplies,East,Maharashtra,Mumbai,27,7680.31,11218.87,3538.56,UPI,Delivered,First Class,27,Returned,Yes,21
ORD1146,26-12-2024,17-12-2024,CUST819,Monica Brown,Home Office,PROD6673,Laptop,Furniture,West,Maharashtra,Lucknow,46,19871.01,23621.44,3750.43,Cash,Pending,First Class,20,Returned,Yes,1
ORD1147,27-02-2025,28-09-2025,CUST658,John Green,Corporate,PROD9329,Laptop,Office Supplies,South,Maharashtra,Amritsar,42,18375.12,29579.52,11204.4,Credit Card,Delivered,First Class,21,No Return,No,27
ORD1148,23-11-2025,29-01-2025,CUST477,Sophia Brown,Corporate,PROD5027,Calculator,Office Supplies,North,Delhi,Chennai,43,3421.81,3957.52,535.71,Debit Card,Delivered,Standard Class,0,No Return,Yes,4
ORD1149,14-07-2025,16-10-2024,CUST861,Chris Johnson,Corporate,PROD7838,Laptop,Furniture,East,Karnataka,Delhi,38,4305.59,5375.18,1069.59,Credit Card,Delivered,Standard Class,1,Returned,Yes,19
ORD1150,19-05-2024,29-06-2024,CUST441,Monica Green,Home Office,PROD4672,Bookshelf,Office Supplies,East,Karnataka,Amritsar,9,9393.97,14005.43,4611.46,UPI,Pending,Same Day,10,Returned,No,0
ORD1151,17-04-2024,17-04-2024,CUST609,Amy Dunn,Corporate,PROD5511,Calculator,Furniture,South,Maharashtra,Delhi,24,13436.01,22575.55,9139.54,UPI,Cancelled,Same Day,7,Returned,Yes,3
ORD1152,04-12-2025,27-06-2025,CUST957,Monica Dunn,Home Office,PROD9528,Printer,Technology,North,Punjab,Delhi,47,14993.95,20430.98,5437.03,Cash,Delivered,First Class,23,No Return,No,5
ORD1153,09-03-2024,24-04-2025,CUST998,Amy Johnson,Consumer,PROD5411,Chair,Technology,West,Maharashtra,Bangalore,22,5862.96,8793.47,2930.51,Debit Card,Cancelled,Same Day,18,Returned,Yes,35
ORD1154,21-12-2025,06-10-2024,CUST466,Emma Dunn,Home Office,PROD2767,Pen Set,Technology,West,Punjab,Chennai,29,12525.96,14456.94,1930.98,UPI,Pending,First Class,16,Returned,No,35
ORD1155,26-02-2025,14-08-2024,CUST378,Chris Brown,Consumer,PROD8445,Bookshelf,Furniture,East,Karnataka,Chennai,7,18957.17,25611.36,6654.19,UPI,Pending,Standard Class,28,Returned,No,22
ORD1156,16-10-2025,26-09-2025,CUST359,Stephen Green,Corporate,PROD8079,Desk,Technology,South,Maharashtra,Lucknow,26,6088.86,8356.21,2267.35,Net Banking,Pending,First Class,9,No Return,Yes,31
ORD1157,27-11-2025,04-11-2024,CUST430,Chris Green,Consumer,PROD2363,Laptop,Technology,East,Karnataka,Mumbai,12,7552.06,11420.03,3867.97,Net Banking,Cancelled,Same Day,9,No Return,Yes,0
ORD1158,21-07-2025,21-02-2024,CUST125,John Dunn,Corporate,PROD2370,Desk,Technology,East,Maharashtra,Amritsar,47,16062.82,28263.96,12201.14,Net Banking,Delivered,Second Class,26,Returned,No,7
ORD1159,26-07-2024,07-01-2025,CUST997,Stephen Dunn,Corporate,PROD9360,Pen Set,Furniture,West,Maharashtra,Chennai,48,11712.35,15865.37,4153.02,Net Banking,Delivered,Standard Class,9,No Return,No,29
ORD1160,14-07-2025,15-06-2024,CUST120,John Lee,Home Office,PROD1762,Bookshelf,Technology,South,UP,Chennai,22,5669.54,6713.26,1043.72,Net Banking,Pending,Same Day,8,No Return,Yes,31
ORD1161,17-07-2025,28-03-2024,CUST594,Amy Smith,Corporate,PROD9304,Desk,Furniture,North,UP,Bangalore,11,2941.63,4002.77,1061.14,Debit Card,Delivered,Second Class,0,Returned,No,2
ORD1162,12-09-2025,29-02-2024,CUST347,Stephen Green,Home Office,PROD5327,Calculator,Furniture,North,Tamil Nadu,Delhi,13,19381.48,23466.92,4085.44,Debit Card,Cancelled,Same Day,19,No Return,Yes,11
ORD1163,29-01-2024,01-01-2025,CUST360,Chris Green,Home Office,PROD1576,Chair,Furniture,North,Maharashtra,Chennai,36,18243.24,25884.56,7641.32,Cash,Cancelled,First Class,26,Returned,Yes,48
ORD1164,13-09-2024,27-08-2025,CUST920,John Brown,Consumer,PROD2642,Chair,Furniture,West,Tamil Nadu,Amritsar,12,5054.75,7800.16,2745.41,UPI,Delivered,Same Day,5,Returned,No,28
ORD1165,31-12-2024,21-02-2025,CUST297,Sophia Smith,Corporate,PROD8751,Calculator,Furniture,West,Delhi,Bangalore,41,5139.57,8470.82,3331.25,Credit Card,Delivered,First Class,1,No Return,Yes,33
ORD1166,06-10-2024,24-02-2024,CUST934,Monica Dunn,Corporate,PROD1722,Pen Set,Office Supplies,South,Delhi,Amritsar,33,6343.65,10339.63,3995.98,Net Banking,Delivered,Standard Class,6,No Return,Yes,47
ORD1167,22-10-2024,09-04-2024,CUST974,David Smith,Consumer,PROD5657,Calculator,Technology,East,Karnataka,Delhi,14,18137.26,20477.41,2340.15,Cash,Pending,First Class,10,Returned,Yes,40
ORD1168,07-04-2025,03-02-2024,CUST935,Sophia Green,Corporate,PROD6029,Printer,Furniture,North,Delhi,Amritsar,18,4151.71,6453.45,2301.74,Debit Card,Pending,First Class,9,Returned,Yes,19
ORD1169,01-06-2024,04-06-2025,CUST667,Monica Brown,Corporate,PROD7758,Laptop,Office Supplies,South,Delhi,Bangalore,37,17010.29,21189.3,4179.01,Credit Card,Pending,Second Class,21,Returned,Yes,1
ORD1170,18-10-2025,08-12-2024,CUST588,Chris Johnson,Home Office,PROD9499,Printer,Technology,North,Punjab,Amritsar,36,14089.87,16725.39,2635.52,Net Banking,Pending,First Class,29,Returned,No,5
ORD1171,06-12-2025,09-11-2024,CUST577,Emma Smith,Consumer,PROD1642,Bookshelf,Technology,South,UP,Delhi,12,18135.56,28209.48,10073.92,Cash,Delivered,First Class,6,Returned,No,34
ORD1172,26-12-2025,01-10-2025,CUST702,Emma Brown,Consumer,PROD8874,Printer,Furniture,West,UP,Lucknow,42,8983.2,11318.19,2334.99,Debit Card,Pending,Second Class,16,Returned,Yes,46
ORD1173,10-03-2025,01-01-2025,CUST682,Stephen Green,Consumer,PROD8753,Desk,Office Supplies,South,Karnataka,Bangalore,23,14948.01,23148.31,8200.3,Credit Card,Cancelled,Standard Class,22,Returned,No,38
ORD1174,17-06-2025,04-09-2025,CUST638,David Smith,Corporate,PROD2774,Chair,Furniture,West,UP,Lucknow,44,5839.68,8510.97,2671.29,Debit Card,Cancelled,Second Class,26,No Return,Yes,34
ORD1175,31-05-2025,06-09-2025,CUST577,Emma Smith,Corporate,PROD3756,Calculator,Office Supplies,North,Delhi,Chennai,46,7180.8,11613.4,4432.6,UPI,Cancelled,Second Class,6,No Return,Yes,7
ORD1176,01-06-2025,27-04-2024,CUST382,Monica Lee,Consumer,PROD8731,Laptop,Technology,East,Maharashtra,Mumbai,28,6101.64,9296.27,3194.63,Net Banking,Pending,Second Class,13,Returned,No,20
ORD1177,21-08-2025,16-02-2025,CUST777,Emma Dunn,Home Office,PROD9967,Chair,Office Supplies,South,Punjab,Delhi,5,520.04,868.21,348.17,Debit Card,Cancelled,Standard Class,8,No Return,No,30
ORD1178,01-02-2024,24-02-2024,CUST432,John Smith,Consumer,PROD5238,Laptop,Technology,West,Maharashtra,Bangalore,45,7679.67,12083.59,4403.92,Cash,Pending,Standard Class,12,No Return,Yes,41
ORD1179,03-12-2024,30-12-2024,CUST119,David Dunn,Corporate,PROD6194,Calculator,Furniture,South,Karnataka,Lucknow,21,6692.17,11996.34,5304.17,UPI,Delivered,Same Day,11,No Return,Yes,26
ORD1180,24-11-2024,30-07-2024,CUST368,Chris Smith,Consumer,PROD4275,Calculator,Office Supplies,North,UP,Lucknow,8,18480.23,26670.93,8190.7,Debit Card,Delivered,Standard Class,23,Returned,No,16
ORD1181,14-06-2024,18-05-2025,CUST667,Stephen Lee,Corporate,PROD8148,Pen Set,Technology,East,Tamil Nadu,Lucknow,8,19372.99,29022.24,9649.25,Credit Card,Delivered,First Class,24,Returned,Yes,11
ORD1182,16-10-2024,24-10-2025,CUST453,Stephen Green,Home Office,PROD4410,Pen Set,Technology,South,Delhi,Mumbai,30,11337.26,14268.65,2931.39,Net Banking,Pending,Standard Class,21,No Return,No,42
ORD1183,12-02-2024,06-08-2024,CUST311,David Johnson,Home Office,PROD6913,Laptop,Furniture,West,Punjab,Delhi,48,13888.21,24828.67,10940.46,Cash,Delivered,Standard Class,21,No Return,No,40
ORD1184,05-04-2025,13-08-2025,CUST368,Stephen Lee,Consumer,PROD7024,Pen Set,Office Supplies,West,Delhi,Delhi,49,18038.48,31999.61,13961.13,Credit Card,Delivered,Standard Class,24,Returned,Yes,48
ORD1185,10-03-2024,04-01-2025,CUST778,Amy Johnson,Consumer,PROD9226,Desk,Furniture,South,Delhi,Bangalore,14,17694.36,20893.15,3198.79,Credit Card,Delivered,Standard Class,14,No Return,Yes,35
ORD1186,18-02-2024,10-12-2024,CUST893,John Smith,Consumer,PROD9232,Desk,Technology,West,Delhi,Lucknow,19,2058.13,3262.88,1204.75,Net Banking,Cancelled,Standard Class,20,Returned,Yes,47
ORD1187,15-11-2025,25-02-2025,CUST114,Chris Lee,Home Office,PROD2257,Chair,Furniture,West,Tamil Nadu,Delhi,27,8365.43,13283.34,4917.91,Credit Card,Pending,Standard Class,7,Returned,No,38
ORD1188,09-04-2024,30-08-2025,CUST869,Monica Johnson,Corporate,PROD8672,Calculator,Office Supplies,North,Delhi,Chennai,20,16081.25,20639.83,4558.58,Cash,Pending,First Class,14,No Return,Yes,42
ORD1189,29-07-2025,07-07-2024,CUST240,Emma Brown,Corporate,PROD6088,Desk,Furniture,East,Maharashtra,Lucknow,32,1635.91,2154.72,518.81,Cash,Cancelled,Second Class,1,Returned,No,33
ORD1190,09-01-2024,27-10-2024,CUST445,John Smith,Corporate,PROD5439,Calculator,Furniture,West,UP,Lucknow,32,2976.46,3436.59,460.13,Cash,Cancelled,Standard Class,2,No Return,Yes,25
ORD1191,02-05-2024,08-03-2025,CUST530,Amy Dunn,Corporate,PROD9249,Calculator,Office Supplies,North,Tamil Nadu,Chennai,34,3253.72,4019.5,765.78,Credit Card,Cancelled,Standard Class,18,Returned,No,8
ORD1192,29-07-2025,03-02-2024,CUST630,Chris Brown,Consumer,PROD1413,Calculator,Technology,West,Maharashtra,Lucknow,19,13094.04,17173.16,4079.12,Cash,Cancelled,Standard Class,9,Returned,No,46
ORD1193,18-08-2024,24-08-2024,CUST408,Stephen Brown,Corporate,PROD8055,Printer,Technology,North,Karnataka,Delhi,40,2585.88,4504.97,1919.09,Cash,Delivered,Same Day,0,No Return,Yes,16
ORD1194,28-08-2025,25-09-2024,CUST895,John Green,Home Office,PROD1305,Calculator,Office Supplies,North,Maharashtra,Mumbai,26,11112.4,19725.08,8612.68,UPI,Cancelled,Standard Class,14,Returned,No,5
ORD1195,29-09-2024,16-10-2025,CUST377,Emma Smith,Home Office,PROD5093,Printer,Furniture,East,Karnataka,Chennai,36,9362.58,14018.88,4656.3,Net Banking,Pending,Second Class,21,No Return,Yes,43
ORD1196,05-08-2025,29-05-2024,CUST217,Sophia Lee,Corporate,PROD6559,Calculator,Technology,East,Delhi,Chennai,13,6079.45,8125.77,2046.32,Net Banking,Delivered,Same Day,18,Returned,Yes,14
ORD1197,14-03-2024,05-12-2025,CUST258,Monica Lee,Consumer,PROD6231,Desk,Office Supplies,South,UP,Bangalore,46,1555.1,1786.2,231.1,Cash,Pending,Standard Class,3,Returned,No,34
ORD1198,07-11-2024,09-09-2024,CUST624,Stephen Green,Corporate,PROD2579,Desk,Furniture,North,Karnataka,Delhi,12,13607.74,21330.4,7722.66,Credit Card,Delivered,First Class,26,No Return,No,10
ORD1199,28-01-2025,09-05-2024,CUST342,Amy Dunn,Home Office,PROD4086,Calculator,Furniture,South,UP,Lucknow,9,5309.46,6299.47,990.01,Net Banking,Pending,Second Class,1,Returned,No,45
ORD1200,26-03-2025,16-01-2024,CUST911,Amy Dunn,Consumer,PROD2499,Laptop,Furniture,South,Punjab,Lucknow,6,15739.63,24364.53,8624.9,UPI,Delivered,Standard Class,13,No Return,Yes,42
ORD1201,01-05-2025,19-06-2024,CUST813,Sophia Green,Home Office,PROD2477,Calculator,Technology,East,Delhi,Amritsar,21,2217.5,3615.63,1398.13,Cash,Pending,Standard Class,15,No Return,Yes,11
ORD1202,04-01-2024,15-11-2025,CUST339,Sophia Smith,Consumer,PROD7703,Chair,Technology,East,Tamil Nadu,Bangalore,37,3899.82,5226.61,1326.79,Cash,Cancelled,Second Class,26,Returned,No,49
ORD1203,09-05-2024,26-09-2024,CUST318,Emma Smith,Home Office,PROD6177,Pen Set,Technology,East,Tamil Nadu,Chennai,7,18699.75,22178.37,3478.62,Credit Card,Cancelled,First Class,19,Returned,Yes,45
ORD1204,28-08-2024,21-10-2025,CUST928,Chris Dunn,Corporate,PROD9372,Pen Set,Furniture,East,Maharashtra,Lucknow,31,8845.49,14558.97,5713.48,UPI,Pending,Standard Class,13,No Return,No,27
ORD1205,23-04-2024,21-02-2025,CUST134,Stephen Dunn,Corporate,PROD5256,Laptop,Office Supplies,North,Tamil Nadu,Lucknow,36,16727.08,26694.85,9967.77,UPI,Delivered,Standard Class,19,Returned,Yes,42
ORD1206,26-02-2024,25-07-2024,CUST317,John Brown,Consumer,PROD9812,Chair,Furniture,North,Maharashtra,Chennai,49,10549.38,18600.88,8051.5,Net Banking,Cancelled,Same Day,23,Returned,No,21
ORD1207,04-11-2024,26-05-2025,CUST117,Emma Johnson,Corporate,PROD4672,Desk,Technology,South,Delhi,Lucknow,30,3084.71,4797.81,1713.1,Net Banking,Cancelled,Standard Class,25,Returned,No,42
ORD1208,24-12-2024,27-08-2024,CUST495,Sophia Lee,Consumer,PROD5442,Chair,Office Supplies,West,Maharashtra,Lucknow,30,1373.32,2201.3,827.98,UPI,Pending,Second Class,10,No Return,Yes,20
ORD1209,17-02-2025,12-02-2025,CUST255,Monica Smith,Consumer,PROD2151,Printer,Furniture,North,Karnataka,Bangalore,40,16346.28,23527.18,7180.9,Net Banking,Cancelled,Standard Class,27,No Return,No,24
ORD1210,07-01-2025,03-07-2025,CUST281,Chris Dunn,Home Office,PROD9448,Chair,Furniture,West,UP,Bangalore,35,14283.63,24291.25,10007.62,Net Banking,Delivered,Standard Class,7,No Return,No,45
ORD1211,23-03-2025,07-08-2025,CUST901,Stephen Johnson,Consumer,PROD7769,Calculator,Technology,North,UP,Bangalore,45,18534.58,29944.47,11409.89,Credit Card,Pending,Same Day,16,Returned,Yes,31
ORD1212,26-01-2024,08-06-2024,CUST554,Amy Green,Consumer,PROD2940,Bookshelf,Furniture,South,Punjab,Lucknow,22,13086.45,20506.99,7420.54,Credit Card,Cancelled,Same Day,5,Returned,No,30
ORD1213,06-08-2024,21-12-2024,CUST670,Chris Lee,Consumer,PROD5339,Laptop,Furniture,West,Maharashtra,Delhi,22,15377.12,18722.5,3345.38,Debit Card,Pending,First Class,20,No Return,Yes,45
ORD1214,25-08-2024,10-02-2024,CUST140,Chris Lee,Consumer,PROD5864,Pen Set,Office Supplies,South,Delhi,Bangalore,41,14938.31,25154.89,10216.58,UPI,Pending,Second Class,23,Returned,No,16
ORD1215,13-10-2024,29-01-2025,CUST527,Stephen Brown,Corporate,PROD9248,Laptop,Furniture,North,Punjab,Delhi,15,19010.89,32890.38,13879.49,Credit Card,Pending,Second Class,27,Returned,No,40
ORD1216,04-11-2025,02-11-2024,CUST420,John Brown,Consumer,PROD3898,Pen Set,Technology,North,UP,Amritsar,46,12891.5,15174.16,2282.66,UPI,Delivered,Same Day,6,Returned,Yes,11
ORD1217,19-09-2024,27-04-2024,CUST674,David Johnson,Corporate,PROD2847,Pen Set,Furniture,North,Maharashtra,Amritsar,3,2369.29,2715.69,346.4,Credit Card,Cancelled,Standard Class,11,No Return,No,26
ORD1218,13-03-2025,05-01-2024,CUST531,Monica Green,Consumer,PROD5988,Bookshelf,Office Supplies,West,Karnataka,Chennai,12,14833.1,26072.66,11239.56,Cash,Delivered,Second Class,12,Returned,Yes,35
ORD1219,10-04-2024,28-05-2025,CUST772,Amy Dunn,Consumer,PROD9934,Desk,Office Supplies,North,Punjab,Bangalore,40,13309.77,14902.76,1592.99,Credit Card,Delivered,Same Day,22,Returned,Yes,31
ORD1220,24-09-2025,10-05-2024,CUST988,Sophia Johnson,Home Office,PROD6231,Printer,Office Supplies,East,Delhi,Chennai,44,5016.79,6179.9,1163.11,Credit Card,Cancelled,Second Class,16,No Return,No,43
ORD1221,16-02-2024,15-04-2024,CUST363,John Green,Corporate,PROD8595,Calculator,Office Supplies,North,UP,Amritsar,48,13834.83,18469.61,4634.78,UPI,Delivered,Second Class,14,No Return,Yes,42
ORD1222,20-09-2025,30-12-2024,CUST918,Sophia Green,Consumer,PROD2547,Chair,Furniture,East,Maharashtra,Delhi,39,17628.34,22292.85,4664.51,UPI,Delivered,Same Day,27,Returned,No,36
ORD1223,28-03-2024,03-08-2025,CUST523,Chris Lee,Home Office,PROD5864,Printer,Office Supplies,South,Maharashtra,Chennai,26,4746.0,8516.66,3770.66,Debit Card,Delivered,Same Day,27,No Return,Yes,47
ORD1224,16-10-2025,20-10-2024,CUST424,John Johnson,Corporate,PROD2679,Desk,Office Supplies,North,Delhi,Delhi,13,3923.43,5850.24,1926.81,Net Banking,Cancelled,Second Class,6,No Return,Yes,22
ORD1225,24-06-2024,21-01-2024,CUST423,Emma Brown,Consumer,PROD2979,Calculator,Office Supplies,West,UP,Mumbai,9,16347.93,20844.91,4496.98,Credit Card,Cancelled,Same Day,6,Returned,No,36
ORD1226,12-10-2024,03-05-2024,CUST255,Stephen Green,Home Office,PROD6181,Bookshelf,Furniture,South,Punjab,Lucknow,2,16669.32,29773.05,13103.73,Credit Card,Pending,First Class,14,Returned,No,4
ORD1227,12-12-2024,30-12-2025,CUST544,Chris Johnson,Consumer,PROD3693,Pen Set,Furniture,West,UP,Amritsar,10,8952.62,14883.6,5930.98,Credit Card,Pending,First Class,20,No Return,No,7
ORD1228,16-07-2024,08-04-2024,CUST158,Monica Green,Consumer,PROD8524,Laptop,Office Supplies,North,UP,Bangalore,3,17530.62,21428.91,3898.29,UPI,Pending,Standard Class,21,Returned,Yes,12
ORD1229,20-04-2025,29-09-2024,CUST397,Emma Lee,Consumer,PROD6185,Calculator,Furniture,North,Karnataka,Lucknow,43,9517.36,12615.4,3098.04,Debit Card,Pending,Standard Class,5,No Return,Yes,35
ORD1230,02-05-2024,22-12-2025,CUST867,David Dunn,Consumer,PROD6931,Printer,Furniture,South,Karnataka,Lucknow,31,9780.59,16329.41,6548.82,Credit Card,Cancelled,Standard Class,12,Returned,Yes,8
ORD1231,22-06-2025,08-11-2025,CUST397,Amy Johnson,Corporate,PROD9440,Calculator,Furniture,South,Punjab,Mumbai,39,5854.37,6442.57,588.2,Net Banking,Cancelled,Standard Class,29,No Return,Yes,10
ORD1232,27-01-2025,31-07-2025,CUST808,Stephen Johnson,Consumer,PROD9615,Laptop,Office Supplies,South,Delhi,Bangalore,25,15719.58,22407.96,6688.38,Debit Card,Cancelled,First Class,19,No Return,No,5
ORD1233,10-10-2025,12-11-2025,CUST552,Stephen Johnson,Home Office,PROD8703,Desk,Technology,East,UP,Chennai,2,14222.75,17081.51,2858.76,Credit Card,Pending,Standard Class,3,No Return,No,41
ORD1234,04-08-2024,01-03-2025,CUST315,Amy Brown,Consumer,PROD7063,Laptop,Technology,East,Delhi,Amritsar,39,363.73,527.6,163.87,UPI,Delivered,First Class,3,No Return,Yes,14
ORD1235,26-04-2024,25-07-2024,CUST739,Amy Smith,Corporate,PROD8297,Calculator,Furniture,East,Tamil Nadu,Chennai,45,7695.05,12611.48,4916.43,Cash,Pending,Same Day,6,No Return,No,33
ORD1236,05-12-2024,03-11-2024,CUST800,Amy Green,Consumer,PROD9901,Pen Set,Furniture,South,UP,Amritsar,33,7867.13,10702.17,2835.04,Net Banking,Pending,First Class,28,No Return,Yes,24
ORD1237,11-08-2025,10-03-2024,CUST948,John Lee,Home Office,PROD5677,Pen Set,Technology,West,Maharashtra,Amritsar,34,8106.13,13638.68,5532.55,UPI,Delivered,Same Day,7,No Return,Yes,23
